"account_id","district_id","frequency","date"
"584","31","POPLATEK MESICNE","14/7/1996"
"585","4","POPLATEK MESICNE","4/9/1997"
"586","54","POPLATEK MESICNE","16/3/1995"
"587","19","POPLATEK MESICNE","21/6/1996"
"588","66","POPLATEK MESICNE","14/3/1993"
"589","1","POPLATEK MESICNE","26/4/1997"
"590","50","POPLATEK MESICNE","24/2/1996"
"591","1","POPLATEK MESICNE","12/8/1997"
"592","23","POPLATEK MESICNE","27/12/1996"
"593","48","POPLATEK MESICNE","16/7/1996"
"594","54","POPLATEK MESICNE","9/12/1994"
"595","20","POPLATEK MESICNE","21/12/1996"
"596","31","POPLATEK MESICNE","13/10/1994"
"597","41","POPLATEK MESICNE","5/12/1993"
"598","1","POPLATEK MESICNE","8/2/1997"
"599","54","POPLATEK MESICNE","4/12/1996"
"600","46","POPLATEK MESICNE","13/3/1997"
"601","29","POPLATEK MESICNE","4/8/1993"
"602","43","POPLATEK MESICNE","27/10/1995"
"603","62","POPLATEK MESICNE","11/6/1996"
"604","12","POPLATEK MESICNE","26/11/1993"
"605","65","POPLATEK MESICNE","4/2/1997"
"606","75","POPLATEK MESICNE","4/11/1997"
"607","16","POPLATEK MESICNE","17/2/1995"
"608","32","POPLATEK MESICNE","27/3/1995"
"609","63","POPLATEK MESICNE","15/5/1994"
"610","74","POPLATEK MESICNE","11/8/1994"
"611","46","POPLATEK MESICNE","21/7/1997"
"612","1","POPLATEK MESICNE","27/5/1996"
"613","74","POPLATEK PO OBRATU","10/8/1996"
"614","25","POPLATEK MESICNE","7/6/1997"
"615","72","POPLATEK MESICNE","9/4/1996"
"616","43","POPLATEK MESICNE","14/10/1993"
"617","74","POPLATEK MESICNE","23/8/1996"
"618","1","POPLATEK MESICNE","2/10/1996"
"619","1","POPLATEK TYDNE","9/9/1995"
"620","26","POPLATEK MESICNE","18/2/1996"
"621","52","POPLATEK MESICNE","1/6/1996"
"622","24","POPLATEK MESICNE","22/6/1997"
"623","1","POPLATEK MESICNE","24/3/1993"
"624","70","POPLATEK MESICNE","11/10/1993"
"625","70","POPLATEK MESICNE","12/7/1995"
"626","72","POPLATEK MESICNE","11/11/1993"
"627","63","POPLATEK MESICNE","5/2/1993"
"628","72","POPLATEK MESICNE","3/1/1994"
"629","31","POPLATEK MESICNE","25/7/1994"
"630","71","POPLATEK MESICNE","29/6/1993"
"631","68","POPLATEK MESICNE","25/3/1996"
"632","29","POPLATEK MESICNE","14/5/1996"
"633","57","POPLATEK MESICNE","6/12/1995"
"635","21","POPLATEK MESICNE","21/8/1994"
"636","75","POPLATEK MESICNE","24/4/1997"
"637","49","POPLATEK MESICNE","27/8/1996"
"638","65","POPLATEK MESICNE","28/6/1995"
"639","1","POPLATEK MESICNE","3/11/1997"
"640","32","POPLATEK MESICNE","2/6/1993"
"641","40","POPLATEK MESICNE","22/6/1997"
"643","64","POPLATEK MESICNE","28/10/1997"
"644","4","POPLATEK MESICNE","6/11/1997"
"645","70","POPLATEK MESICNE","21/8/1997"
"646","51","POPLATEK MESICNE","6/1/1996"
"647","1","POPLATEK MESICNE","28/4/1997"
"648","13","POPLATEK MESICNE","9/11/1993"
"649","69","POPLATEK TYDNE","17/5/1994"
"650","3","POPLATEK MESICNE","28/1/1995"
"651","72","POPLATEK MESICNE","28/11/1993"
"652","21","POPLATEK MESICNE","5/1/1993"
"653","27","POPLATEK MESICNE","19/8/1997"
"654","63","POPLATEK MESICNE","16/10/1994"
"655","53","POPLATEK MESICNE","24/3/1993"
"656","3","POPLATEK MESICNE","18/8/1996"
"657","47","POPLATEK MESICNE","8/8/1993"
"658","4","POPLATEK MESICNE","10/1/1996"
"659","63","POPLATEK MESICNE","14/12/1996"
"660","68","POPLATEK MESICNE","20/1/1996"
"662","21","POPLATEK MESICNE","18/7/1994"
"664","1","POPLATEK MESICNE","8/12/1996"
"665","8","POPLATEK MESICNE","3/9/1995"
"666","27","POPLATEK MESICNE","15/3/1996"
"669","35","POPLATEK MESICNE","7/6/1996"
"671","60","POPLATEK MESICNE","29/10/1997"
"672","53","POPLATEK MESICNE","23/6/1997"
"673","31","POPLATEK MESICNE","8/12/1997"
"674","49","POPLATEK MESICNE","2/9/1995"
"675","58","POPLATEK MESICNE","3/8/1995"
"676","39","POPLATEK MESICNE","22/9/1995"
"677","70","POPLATEK MESICNE","13/9/1997"
"678","17","POPLATEK MESICNE","8/10/1993"
"679","22","POPLATEK MESICNE","12/7/1997"
"680","17","POPLATEK MESICNE","18/7/1997"
"682","54","POPLATEK MESICNE","8/6/1997"
"683","74","POPLATEK MESICNE","22/7/1996"
"684","49","POPLATEK MESICNE","12/5/1996"
"685","37","POPLATEK TYDNE","4/1/1995"
"686","41","POPLATEK MESICNE","4/4/1993"
"687","27","POPLATEK MESICNE","2/6/1996"
"688","74","POPLATEK MESICNE","25/11/1993"
"689","1","POPLATEK MESICNE","24/4/1996"
"690","10","POPLATEK MESICNE","11/7/1996"
"691","24","POPLATEK MESICNE","21/2/1996"
"692","69","POPLATEK MESICNE","2/10/1996"
"693","2","POPLATEK MESICNE","6/6/1994"
"694","67","POPLATEK MESICNE","4/9/1996"
"695","5","POPLATEK MESICNE","21/4/1996"
"696","54","POPLATEK MESICNE","9/11/1997"
"697","28","POPLATEK MESICNE","23/2/1993"
"698","71","POPLATEK MESICNE","29/9/1996"
"699","1","POPLATEK MESICNE","17/9/1993"
"700","20","POPLATEK MESICNE","1/6/1994"
"701","69","POPLATEK MESICNE","8/6/1993"
"702","12","POPLATEK MESICNE","23/6/1993"
"703","54","POPLATEK MESICNE","21/12/1997"
"704","55","POPLATEK MESICNE","1/1/1993"
"705","35","POPLATEK MESICNE","14/7/1997"
"706","49","POPLATEK MESICNE","7/5/1996"
"708","26","POPLATEK MESICNE","30/3/1996"
"709","19","POPLATEK MESICNE","25/7/1994"
"710","25","POPLATEK MESICNE","2/9/1994"
"711","70","POPLATEK MESICNE","6/7/1994"
"712","72","POPLATEK MESICNE","1/12/1996"
"713","58","POPLATEK MESICNE","15/10/1996"
"714","23","POPLATEK MESICNE","4/11/1996"
"715","32","POPLATEK MESICNE","8/8/1996"
"716","47","POPLATEK MESICNE","25/9/1994"
"717","75","POPLATEK MESICNE","24/4/1993"
"718","1","POPLATEK MESICNE","3/3/1996"
"719","30","POPLATEK MESICNE","21/12/1993"
"720","54","POPLATEK MESICNE","20/7/1995"
"721","76","POPLATEK MESICNE","29/8/1993"
"722","38","POPLATEK PO OBRATU","4/5/1997"
"725","70","POPLATEK MESICNE","8/7/1996"
"726","76","POPLATEK MESICNE","3/2/1994"
"727","35","POPLATEK MESICNE","25/12/1997"
"728","60","POPLATEK MESICNE","28/11/1995"
"729","14","POPLATEK MESICNE","15/2/1997"
"730","4","POPLATEK MESICNE","28/8/1993"
"731","5","POPLATEK MESICNE","11/7/1995"
"732","38","POPLATEK MESICNE","7/6/1996"
"733","49","POPLATEK TYDNE","17/5/1995"
"734","5","POPLATEK MESICNE","8/4/1996"
"735","70","POPLATEK MESICNE","17/9/1997"
"736","75","POPLATEK MESICNE","7/12/1997"
"737","34","POPLATEK MESICNE","8/12/1993"
"738","34","POPLATEK MESICNE","21/6/1993"
"739","66","POPLATEK MESICNE","18/3/1996"
"740","28","POPLATEK MESICNE","4/4/1994"
"741","54","POPLATEK MESICNE","14/7/1994"
"742","77","POPLATEK MESICNE","28/1/1994"
"743","10","POPLATEK MESICNE","5/11/1993"
"744","42","POPLATEK MESICNE","6/3/1993"
"745","43","POPLATEK MESICNE","9/10/1997"
"746","75","POPLATEK MESICNE","10/5/1995"
"747","39","POPLATEK MESICNE","9/8/1993"
"748","10","POPLATEK MESICNE","8/4/1993"
"749","38","POPLATEK MESICNE","23/3/1997"
"750","73","POPLATEK MESICNE","12/9/1993"
"751","3","POPLATEK MESICNE","12/5/1993"
"752","23","POPLATEK MESICNE","10/1/1997"
"753","31","POPLATEK MESICNE","14/8/1996"
"754","1","POPLATEK MESICNE","8/6/1995"
"755","38","POPLATEK MESICNE","27/9/1997"
"756","65","POPLATEK MESICNE","13/1/1995"
"757","50","POPLATEK MESICNE","19/7/1993"
"758","51","POPLATEK MESICNE","19/12/1997"
"759","23","POPLATEK MESICNE","1/8/1993"
"760","1","POPLATEK MESICNE","24/5/1997"
"761","43","POPLATEK MESICNE","9/4/1994"
"762","76","POPLATEK MESICNE","18/10/1995"
"763","1","POPLATEK MESICNE","23/2/1995"
"764","1","POPLATEK MESICNE","8/1/1993"
"765","12","POPLATEK MESICNE","20/12/1996"
"766","3","POPLATEK MESICNE","21/4/1996"
"767","25","POPLATEK MESICNE","26/3/1995"
"768","26","POPLATEK MESICNE","3/7/1997"
"770","7","POPLATEK MESICNE","24/9/1996"
"771","22","POPLATEK MESICNE","22/1/1996"
"772","45","POPLATEK MESICNE","21/1/1993"
"773","15","POPLATEK MESICNE","19/6/1993"
"774","1","POPLATEK MESICNE","8/6/1993"
"775","1","POPLATEK MESICNE","18/12/1994"
"776","66","POPLATEK MESICNE","18/5/1996"
"777","30","POPLATEK MESICNE","28/12/1997"
"778","68","POPLATEK MESICNE","26/10/1996"
"779","16","POPLATEK MESICNE","13/8/1996"
"780","3","POPLATEK MESICNE","26/4/1996"
"781","33","POPLATEK MESICNE","19/2/1995"
"782","42","POPLATEK MESICNE","30/10/1997"
"783","1","POPLATEK MESICNE","8/9/1997"
"784","59","POPLATEK MESICNE","19/4/1994"
"785","21","POPLATEK TYDNE","9/8/1997"
"786","53","POPLATEK MESICNE","12/8/1995"
"787","10","POPLATEK MESICNE","14/11/1993"
"788","12","POPLATEK MESICNE","25/6/1996"
"789","39","POPLATEK MESICNE","6/2/1995"
"790","54","POPLATEK MESICNE","11/5/1993"
"791","49","POPLATEK MESICNE","14/12/1995"
"792","3","POPLATEK MESICNE","13/8/1997"
"793","47","POPLATEK MESICNE","3/1/1993"
"794","63","POPLATEK MESICNE","24/4/1997"
"795","25","POPLATEK MESICNE","27/1/1995"
"796","1","POPLATEK MESICNE","13/2/1997"
"797","57","POPLATEK MESICNE","20/11/1996"
"798","1","POPLATEK MESICNE","22/4/1996"
"799","56","POPLATEK MESICNE","10/10/1993"
"800","11","POPLATEK MESICNE","6/12/1997"
"801","16","POPLATEK MESICNE","23/7/1997"
"802","15","POPLATEK MESICNE","20/12/1994"
"803","19","POPLATEK MESICNE","9/9/1995"
"804","64","POPLATEK MESICNE","6/2/1996"
"805","10","POPLATEK MESICNE","2/12/1996"
"806","13","POPLATEK MESICNE","29/10/1996"
"807","76","POPLATEK TYDNE","13/6/1995"
"808","69","POPLATEK MESICNE","13/6/1995"
"809","36","POPLATEK MESICNE","20/12/1995"
"810","46","POPLATEK MESICNE","11/11/1995"
"811","14","POPLATEK TYDNE","1/8/1997"
"812","1","POPLATEK MESICNE","30/8/1996"
"813","16","POPLATEK MESICNE","10/2/1993"
"814","76","POPLATEK MESICNE","6/10/1996"
"815","56","POPLATEK MESICNE","25/8/1993"
"816","52","POPLATEK MESICNE","5/8/1993"
"817","5","POPLATEK MESICNE","18/3/1994"
"819","20","POPLATEK MESICNE","22/4/1995"
"820","74","POPLATEK MESICNE","4/11/1995"
"821","60","POPLATEK MESICNE","16/3/1996"
"822","40","POPLATEK MESICNE","4/10/1996"
"823","71","POPLATEK MESICNE","19/9/1997"
"824","32","POPLATEK MESICNE","21/3/1996"
"825","19","POPLATEK MESICNE","6/3/1996"
"826","44","POPLATEK MESICNE","5/10/1996"
"827","36","POPLATEK MESICNE","23/2/1996"
"828","1","POPLATEK MESICNE","12/2/1997"
"829","59","POPLATEK MESICNE","10/11/1996"
"830","74","POPLATEK MESICNE","8/2/1993"
"831","44","POPLATEK MESICNE","18/9/1996"
"832","42","POPLATEK MESICNE","24/5/1996"
"833","31","POPLATEK MESICNE","29/8/1996"
"834","3","POPLATEK MESICNE","23/5/1997"
"836","46","POPLATEK MESICNE","28/7/1996"
"837","46","POPLATEK MESICNE","18/9/1993"
"838","47","POPLATEK MESICNE","23/10/1993"
"839","16","POPLATEK MESICNE","17/1/1995"
"840","70","POPLATEK MESICNE","12/3/1996"
"841","1","POPLATEK MESICNE","4/11/1993"
"842","62","POPLATEK MESICNE","7/4/1995"
"843","6","POPLATEK MESICNE","9/4/1997"
"844","53","POPLATEK MESICNE","28/4/1994"
"845","14","POPLATEK MESICNE","27/12/1997"
"846","72","POPLATEK MESICNE","9/3/1996"
"847","2","POPLATEK MESICNE","21/7/1996"
"848","31","POPLATEK MESICNE","16/6/1996"
"849","1","POPLATEK MESICNE","1/1/1996"
"850","25","POPLATEK MESICNE","7/3/1997"
"851","15","POPLATEK MESICNE","23/9/1994"
"852","57","POPLATEK MESICNE","23/10/1997"
"853","1","POPLATEK MESICNE","20/3/1996"
"854","62","POPLATEK MESICNE","21/9/1993"
"855","1","POPLATEK MESICNE","28/3/1994"
"856","2","POPLATEK MESICNE","3/3/1996"
"857","77","POPLATEK MESICNE","16/9/1993"
"858","52","POPLATEK MESICNE","13/7/1996"
"859","13","POPLATEK MESICNE","26/8/1997"
"860","1","POPLATEK MESICNE","19/3/1993"
"861","22","POPLATEK MESICNE","13/9/1993"
"862","64","POPLATEK TYDNE","2/2/1993"
"863","71","POPLATEK MESICNE","16/5/1993"
"864","72","POPLATEK MESICNE","8/7/1997"
"865","17","POPLATEK MESICNE","18/3/1996"
"866","9","POPLATEK MESICNE","10/1/1993"
"867","60","POPLATEK MESICNE","9/11/1997"
"868","1","POPLATEK MESICNE","26/5/1997"
"869","16","POPLATEK MESICNE","15/7/1996"
"870","70","POPLATEK MESICNE","27/3/1995"
"871","1","POPLATEK MESICNE","2/9/1996"
"872","27","POPLATEK MESICNE","18/1/1997"
"873","73","POPLATEK MESICNE","26/4/1997"
"874","56","POPLATEK TYDNE","23/3/1996"
"875","63","POPLATEK MESICNE","17/5/1995"
"876","4","POPLATEK MESICNE","26/10/1997"
"877","1","POPLATEK MESICNE","29/5/1996"
"878","52","POPLATEK MESICNE","29/6/1996"
"879","9","POPLATEK MESICNE","4/6/1997"
"880","26","POPLATEK MESICNE","8/12/1996"
"882","9","POPLATEK MESICNE","6/3/1993"
"883","1","POPLATEK MESICNE","17/12/1993"
"884","2","POPLATEK MESICNE","7/12/1993"
"885","1","POPLATEK MESICNE","25/6/1993"
"886","1","POPLATEK MESICNE","23/6/1993"
"887","1","POPLATEK MESICNE","5/5/1993"
"888","54","POPLATEK MESICNE","28/10/1996"
"889","43","POPLATEK MESICNE","22/12/1997"
"890","14","POPLATEK MESICNE","5/2/1993"
"891","34","POPLATEK MESICNE","23/5/1996"
"892","70","POPLATEK MESICNE","20/3/1993"
"893","53","POPLATEK MESICNE","12/4/1995"
"894","46","POPLATEK MESICNE","27/8/1995"
"895","24","POPLATEK MESICNE","12/3/1996"
"896","3","POPLATEK MESICNE","11/6/1995"
"897","38","POPLATEK MESICNE","26/4/1993"
"898","71","POPLATEK MESICNE","27/3/1996"
"899","72","POPLATEK MESICNE","21/6/1993"
"900","48","POPLATEK MESICNE","26/4/1994"
"901","60","POPLATEK MESICNE","10/7/1994"
"902","74","POPLATEK MESICNE","29/6/1993"
"903","47","POPLATEK MESICNE","10/12/1993"
"904","1","POPLATEK MESICNE","20/3/1994"
"905","35","POPLATEK MESICNE","11/12/1996"
"906","59","POPLATEK MESICNE","27/12/1997"
"907","41","POPLATEK MESICNE","9/7/1993"
"908","62","POPLATEK MESICNE","29/4/1994"
"909","30","POPLATEK MESICNE","2/9/1997"
"910","1","POPLATEK MESICNE","3/2/1997"
"911","60","POPLATEK MESICNE","12/8/1996"
"912","65","POPLATEK MESICNE","27/4/1997"
"913","59","POPLATEK MESICNE","10/5/1996"
"914","73","POPLATEK MESICNE","14/11/1993"
"915","72","POPLATEK MESICNE","18/1/1995"
"916","1","POPLATEK MESICNE","13/8/1996"
"917","56","POPLATEK MESICNE","13/10/1995"
"918","60","POPLATEK MESICNE","23/8/1996"
"919","62","POPLATEK MESICNE","3/3/1997"
"920","58","POPLATEK MESICNE","5/9/1996"
"921","10","POPLATEK MESICNE","8/10/1996"
"922","61","POPLATEK MESICNE","27/4/1995"
"923","13","POPLATEK MESICNE","7/2/1996"
"924","11","POPLATEK MESICNE","9/12/1995"
"925","59","POPLATEK MESICNE","23/2/1993"
"926","36","POPLATEK MESICNE","1/11/1996"
"927","69","POPLATEK MESICNE","12/4/1997"
"928","20","POPLATEK MESICNE","26/4/1993"
"929","54","POPLATEK MESICNE","3/7/1993"
"930","41","POPLATEK MESICNE","3/8/1993"
"931","59","POPLATEK MESICNE","15/10/1993"
"932","20","POPLATEK MESICNE","8/7/1996"
"933","21","POPLATEK MESICNE","18/11/1995"
"934","9","POPLATEK MESICNE","27/11/1997"
"935","23","POPLATEK MESICNE","25/12/1996"
"936","7","POPLATEK MESICNE","2/3/1996"
"937","43","POPLATEK MESICNE","26/8/1995"
"938","70","POPLATEK MESICNE","13/12/1997"
"939","55","POPLATEK MESICNE","4/10/1994"
"940","37","POPLATEK MESICNE","15/11/1994"
"941","8","POPLATEK MESICNE","8/6/1994"
"942","9","POPLATEK MESICNE","16/8/1993"
"943","1","POPLATEK MESICNE","3/2/1993"
"944","70","POPLATEK MESICNE","8/3/1993"
"945","18","POPLATEK MESICNE","16/8/1996"
"946","21","POPLATEK MESICNE","1/1/1996"
"947","59","POPLATEK MESICNE","17/5/1993"
"949","58","POPLATEK MESICNE","13/2/1996"
"950","49","POPLATEK MESICNE","26/8/1993"
"951","3","POPLATEK MESICNE","28/4/1996"
"952","41","POPLATEK MESICNE","9/11/1997"
"953","14","POPLATEK MESICNE","22/7/1995"
"954","74","POPLATEK MESICNE","8/1/1996"
"955","59","POPLATEK MESICNE","8/7/1996"
"956","74","POPLATEK MESICNE","5/12/1993"
"957","70","POPLATEK MESICNE","22/12/1995"
"958","72","POPLATEK MESICNE","6/6/1996"
"959","1","POPLATEK MESICNE","23/2/1996"
"960","4","POPLATEK PO OBRATU","2/11/1994"
"961","1","POPLATEK MESICNE","18/10/1997"
"962","64","POPLATEK MESICNE","24/6/1996"
"963","7","POPLATEK MESICNE","9/8/1996"
"964","26","POPLATEK MESICNE","8/7/1994"
"965","20","POPLATEK MESICNE","25/8/1993"
"966","15","POPLATEK MESICNE","14/10/1997"
"967","15","POPLATEK MESICNE","17/8/1996"
"968","74","POPLATEK MESICNE","11/11/1995"
"969","19","POPLATEK MESICNE","8/1/1994"
"970","18","POPLATEK MESICNE","20/7/1997"
"971","12","POPLATEK MESICNE","18/7/1996"
"972","46","POPLATEK MESICNE","29/9/1996"
"973","54","POPLATEK MESICNE","5/11/1994"
"974","29","POPLATEK MESICNE","25/2/1994"
"975","1","POPLATEK MESICNE","19/10/1996"
"976","77","POPLATEK MESICNE","27/1/1996"
"977","1","POPLATEK MESICNE","26/4/1993"
"978","73","POPLATEK MESICNE","18/8/1993"
"979","21","POPLATEK MESICNE","16/2/1993"
"980","1","POPLATEK MESICNE","11/12/1996"
"981","66","POPLATEK MESICNE","25/3/1995"
"982","54","POPLATEK MESICNE","5/2/1993"
"984","2","POPLATEK MESICNE","10/7/1996"
"985","32","POPLATEK MESICNE","29/5/1994"
"986","74","POPLATEK MESICNE","2/5/1996"
"987","15","POPLATEK MESICNE","27/8/1996"
"988","10","POPLATEK MESICNE","22/10/1994"
"989","19","POPLATEK MESICNE","14/3/1994"
"990","17","POPLATEK MESICNE","11/10/1995"
"991","39","POPLATEK MESICNE","18/5/1993"
"992","22","POPLATEK MESICNE","1/10/1995"
"993","6","POPLATEK MESICNE","14/11/1996"
"994","72","POPLATEK MESICNE","15/9/1995"
"995","64","POPLATEK MESICNE","23/8/1995"
"996","47","POPLATEK MESICNE","18/8/1997"
"997","54","POPLATEK MESICNE","8/5/1997"
"998","47","POPLATEK MESICNE","11/11/1993"
"1000","77","POPLATEK MESICNE","25/1/1993"
"1002","50","POPLATEK MESICNE","17/9/1996"
"1003","28","POPLATEK MESICNE","10/10/1996"
"1004","70","POPLATEK MESICNE","2/7/1996"
"1005","54","POPLATEK TYDNE","23/2/1993"
"1006","6","POPLATEK MESICNE","8/2/1993"
"1007","1","POPLATEK MESICNE","28/6/1996"
"1008","13","POPLATEK MESICNE","5/10/1996"
"1009","1","POPLATEK TYDNE","1/8/1995"
"1010","61","POPLATEK MESICNE","1/5/1995"
"1011","45","POPLATEK MESICNE","17/12/1994"
"1012","65","POPLATEK MESICNE","9/7/1994"
"1013","59","POPLATEK MESICNE","13/5/1996"
"1014","74","POPLATEK MESICNE","20/3/1996"
"1015","1","POPLATEK MESICNE","14/6/1997"
"1016","40","POPLATEK MESICNE","29/9/1993"
"1017","14","POPLATEK MESICNE","11/8/1994"
"1018","7","POPLATEK MESICNE","3/6/1993"
"1019","52","POPLATEK MESICNE","21/1/1993"
"1020","56","POPLATEK MESICNE","9/4/1996"
"1021","42","POPLATEK MESICNE","17/11/1996"
"1022","33","POPLATEK TYDNE","1/8/1994"
"1023","21","POPLATEK MESICNE","13/8/1993"
"1024","19","POPLATEK MESICNE","2/5/1997"
"1026","20","POPLATEK MESICNE","3/9/1997"
"1027","68","POPLATEK MESICNE","18/7/1997"
"1028","23","POPLATEK MESICNE","19/3/1996"
"1029","26","POPLATEK MESICNE","25/6/1996"
"1030","57","POPLATEK MESICNE","12/11/1995"
"1031","74","POPLATEK MESICNE","20/6/1995"
"1032","11","POPLATEK MESICNE","26/4/1993"
"1033","32","POPLATEK MESICNE","5/8/1997"
"1034","73","POPLATEK MESICNE","4/4/1997"
"1035","73","POPLATEK MESICNE","18/4/1997"
"1036","11","POPLATEK MESICNE","18/1/1996"
"1037","1","POPLATEK MESICNE","18/2/1997"
"1038","64","POPLATEK MESICNE","20/4/1995"
"1039","70","POPLATEK TYDNE","10/5/1993"
"1040","19","POPLATEK MESICNE","18/5/1996"
"1042","43","POPLATEK MESICNE","3/4/1994"
"1043","1","POPLATEK MESICNE","13/8/1997"
"1044","14","POPLATEK MESICNE","9/11/1995"
"1045","3","POPLATEK MESICNE","9/5/1996"
"1046","1","POPLATEK MESICNE","14/4/1995"
"1047","46","POPLATEK MESICNE","13/6/1994"
"1048","35","POPLATEK MESICNE","5/5/1993"
"1049","18","POPLATEK MESICNE","4/12/1997"
"1050","57","POPLATEK PO OBRATU","24/2/1993"
"1051","35","POPLATEK MESICNE","21/10/1993"
"1052","61","POPLATEK MESICNE","27/9/1993"
"1053","57","POPLATEK MESICNE","25/5/1994"
"1054","10","POPLATEK MESICNE","19/2/1993"
"1055","29","POPLATEK MESICNE","12/12/1996"
"1056","1","POPLATEK TYDNE","28/12/1996"
"1057","13","POPLATEK MESICNE","23/8/1993"
"1058","47","POPLATEK MESICNE","11/6/1996"
"1059","8","POPLATEK MESICNE","30/5/1995"
"1060","6","POPLATEK MESICNE","20/10/1996"
"1061","44","POPLATEK MESICNE","17/10/1997"
"1062","6","POPLATEK MESICNE","11/7/1993"
"1063","68","POPLATEK MESICNE","19/9/1996"
"1064","70","POPLATEK MESICNE","29/9/1997"
"1065","72","POPLATEK MESICNE","27/3/1993"
"1066","16","POPLATEK TYDNE","15/9/1996"
"1067","34","POPLATEK MESICNE","10/9/1996"
"1068","52","POPLATEK MESICNE","15/2/1997"
"1069","70","POPLATEK MESICNE","24/7/1993"
"1070","62","POPLATEK MESICNE","23/4/1996"
"1071","68","POPLATEK TYDNE","10/5/1993"
"1072","65","POPLATEK MESICNE","9/12/1997"
"1073","73","POPLATEK MESICNE","27/2/1994"
"1074","59","POPLATEK MESICNE","16/5/1996"
"1075","35","POPLATEK MESICNE","13/7/1995"
"1076","1","POPLATEK MESICNE","30/10/1994"
"1077","14","POPLATEK MESICNE","3/3/1993"
"1078","1","POPLATEK MESICNE","12/7/1996"
"1079","74","POPLATEK MESICNE","14/9/1993"
"1080","55","POPLATEK MESICNE","27/12/1993"
"1081","64","POPLATEK MESICNE","21/12/1996"
"1082","2","POPLATEK MESICNE","8/6/1996"
"1083","45","POPLATEK MESICNE","6/12/1996"
"1085","42","POPLATEK MESICNE","11/9/1997"
"1086","37","POPLATEK MESICNE","17/6/1996"
"1087","55","POPLATEK MESICNE","26/6/1996"
"1088","32","POPLATEK MESICNE","19/12/1993"
"1089","74","POPLATEK MESICNE","10/10/1995"
"1090","69","POPLATEK MESICNE","19/10/1996"
"1091","16","POPLATEK MESICNE","9/9/1993"
"1092","41","POPLATEK MESICNE","6/6/1995"
"1093","54","POPLATEK MESICNE","14/1/1996"
"1094","35","POPLATEK MESICNE","10/7/1996"
"1095","54","POPLATEK MESICNE","18/6/1997"
"1096","34","POPLATEK MESICNE","3/3/1997"
"1097","67","POPLATEK MESICNE","22/6/1996"
"1098","47","POPLATEK MESICNE","28/12/1993"
"1100","35","POPLATEK MESICNE","23/9/1996"
"1101","4","POPLATEK MESICNE","22/9/1997"
"1102","70","POPLATEK MESICNE","19/2/1996"
"1103","66","POPLATEK MESICNE","9/7/1995"
"1104","39","POPLATEK MESICNE","7/12/1995"
"1105","55","POPLATEK MESICNE","1/9/1994"
"1106","20","POPLATEK TYDNE","29/8/1993"
"1107","42","POPLATEK MESICNE","8/9/1993"
"1108","26","POPLATEK MESICNE","9/3/1995"
"1109","66","POPLATEK MESICNE","27/10/1994"
"1110","54","POPLATEK MESICNE","10/7/1997"
"1111","5","POPLATEK MESICNE","16/2/1996"
"1112","48","POPLATEK MESICNE","3/2/1995"
"1113","8","POPLATEK MESICNE","23/9/1996"
"1114","6","POPLATEK TYDNE","13/11/1993"
"1115","34","POPLATEK MESICNE","27/3/1993"
"1116","1","POPLATEK MESICNE","20/7/1993"
"1117","68","POPLATEK MESICNE","29/8/1996"
"1118","48","POPLATEK MESICNE","4/7/1993"
"1120","1","POPLATEK MESICNE","5/10/1993"
"1121","32","POPLATEK MESICNE","17/4/1996"
"1122","13","POPLATEK MESICNE","12/8/1995"
"1123","13","POPLATEK MESICNE","1/11/1993"
"1124","26","POPLATEK MESICNE","2/6/1996"
"1125","1","POPLATEK TYDNE","21/11/1997"
"1126","56","POPLATEK MESICNE","8/3/1993"
"1127","27","POPLATEK MESICNE","27/1/1993"
"1128","74","POPLATEK MESICNE","21/11/1993"
